"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208"
"343","335","          Expenditures of foreign students in the United States","DEFSRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.522,22.716,23.969,23.282,24.1,24.782,25.596,25.498,25.929,26.364,26.938,27.322,27.801,28.329,28.856,29.336,29.814,30.246,30.677,31.204,31.636,32.02,32.404,32.883,33.41,33.985,34.368,34.798,35.375,36.043,36.577,37.05,37.724,38.395,38.972,39.596,40.264,40.936,41.8,42.421,43.236,43.955,44.961,45.968,46.64,47.502,48.318,49.276,50.091,50.784,51.443,52.107,52.762,53.494,54.177,54.642,55.309,55.929,56.579,57.107,57.859,58.647,59.377,60.081,60.883,61.605,62.311,62.873,63.62,64.309,64.827,65.326,66.125,66.855,67.388,67.921,68.609,69.593,70.244,70.932,71.739,72.778,73.973,75.15,76.355,77.732,79.127,80.467,81.969,83.538,86.165,88.275,90.339,92.05,93.929,95.881,97.527,99.402,100.853,102.279,104.014,105.817,107.679,109.392,110.968,112.582,114.054,116.027,117.841,119.732,121.418,122.923,124.712,126.713,129.003,130.575,132.204
"344","336","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) (130)","DNPIRG3",48.437,49.287,50.182,49.903,47.897,46.327,45.493,45.419,45.992,46.551,47.166,47.286,47.298,47.428,47.421,47.499,47.907,48.118,48.288,48.378,48.286,48.249,48.477,48.558,49.203,49.633,49.83,50.306,50.764,51.31,51.814,52.39,52.498,53.123,53.454,53.895,54.457,54.912,55.494,56.258,57.313,58.35,59.248,59.973,60.463,60.881,61.331,62.395,63.523,64.216,65.151,65.62,66.28,66.664,67.575,68.571,68.195,70.397,73.221,74.567,77.746,81.834,83.258,84.882,87.181,88.206,91.097,91.579,93.793,93.536,93.793,95.907,98.963,98.814,101.928,103.167,104.545,105.952,109.08,109.902,112.539,115.428,120.364,123.377,125.909,130.428,129.019,131.167,133.384,138.088,136.852,135.636,132.685,130.2,129.27,126.647,122.535,122.522,120.091,117.637,117.162,117.103,115.547,113.872,113.605,112.761,113.212,114.943,112.915,110.173,109.199,108.669,108.604,107.985,108.58,108.578,108.502,107.999,107.248,106.426,104.944,102.582,99.883,96.951,96.454,94.085,91.722,90.508,88.274,87.941,86.103,84.406,81.752,79.853,78.709,76.758,75.657,75.754,74.878,74.99,74.764,74.874,75.325,76.044,74.971,75.221,75.631,75.44,75.604,76.527,76.943,77.599,78.631,78.708,80.118,81.978,83.474,85.091,85.901,85.949,86.152,87.314,88.735,90.315,90.699,93.124,93.32,94.797,96.66,97.428,97.91,97.13,97.964,98.922,98.087,97.289,97.32,96.239,96.474,96.235,95.225,96.181,96.94,96.446,98.14,98.633,100.936,102.291,101.99,102.217,102.057,102.152,103.114,103.29,104.194,103.504,103.793,104.415,105.276,104.641,103.349,103.043,103.269,103.337,102.676
"345","337","    Gross output of nonprofit institutions (133)","DNPERG3",10.323,10.693,11.018,11.211,11.017,11.05,11.089,11.172,11.23,11.253,11.319,11.352,11.398,11.484,11.529,11.593,11.662,11.722,11.827,11.899,11.969,12.018,12.089,12.175,12.284,12.39,12.446,12.533,12.625,12.766,12.908,13.079,13.197,13.358,13.51,13.668,13.86,14.035,14.225,14.441,14.669,14.939,15.19,15.45,15.714,15.945,16.145,16.374,16.538,16.714,16.921,17.086,17.297,17.436,17.742,17.956,18.028,18.442,19.07,19.402,20.022,20.791,21.317,21.82,22.326,22.729,23.484,23.855,24.327,24.647,25.094,25.502,26.129,26.518,27.024,27.335,27.901,28.404,29.118,29.717,30.515,31.141,32.048,32.993,34.081,35.051,35.809,36.898,37.97,38.853,39.744,40.765,41.475,41.909,42.793,43.4,43.887,44.418,44.941,45.466,46.075,46.676,47.086,47.508,47.975,48.469,48.918,49.496,49.897,50.107,50.536,51.122,51.65,52.249,52.969,53.636,54.452,55.33,56.151,56.975,57.803,58.494,59.138,59.721,60.487,61.135,61.888,62.774,63.383,64.179,64.764,65.392,65.909,66.469,67.091,67.601,68.072,68.642,69.048,69.528,69.951,70.424,71.112,71.717,72.116,72.573,73.013,73.536,74.003,74.617,75.038,75.572,76.037,76.436,76.93,77.488,78.133,78.889,79.363,79.692,80.159,80.789,81.483,82.287,82.96,83.977,84.864,85.709,86.605,87.42,88.075,88.344,89.061,89.914,90.624,91.212,92.085,92.645,93.45,94.25,94.874,95.906,96.754,97.18,98.462,99.2,100.502,101.837,102.403,103.301,104.074,104.693,105.68,106.354,107.174,108.018,108.619,109.42,110.249,110.478,110.752,111.236,111.885,112.568,112.912
"346","338","      Health, gross output","DHLGRG3",8.596,8.689,8.767,8.904,8.8,9.055,9.198,9.316,9.33,9.322,9.347,9.373,9.446,9.529,9.592,9.661,9.747,9.809,9.923,9.995,10.108,10.177,10.259,10.343,10.42,10.52,10.58,10.633,10.724,10.833,10.979,11.185,11.363,11.547,11.757,11.939,12.137,12.334,12.529,12.719,12.926,13.178,13.419,13.695,14.002,14.29,14.473,14.642,14.751,14.852,15.026,15.177,15.384,15.526,15.796,15.941,16.131,16.417,16.686,17.015,17.432,17.872,18.412,19.02,19.463,19.869,20.451,21.059,21.444,21.855,22.295,22.695,23.238,23.778,24.137,24.481,25.102,25.633,26.293,26.883,27.548,28.265,28.956,29.686,30.622,31.502,32.323,33.26,34.321,35.322,36.334,37.378,38.19,38.841,39.794,40.463,41.11,41.708,42.121,42.634,43.315,44.002,44.449,44.978,45.657,46.103,46.653,47.194,47.547,47.855,48.287,48.806,49.42,50.081,50.741,51.379,52.22,53.223,54.137,55.01,55.951,56.642,57.437,58.162,59.126,59.798,60.643,61.579,62.291,63.37,64.065,64.816,65.32,65.995,66.772,67.248,67.896,68.535,68.982,69.438,69.914,70.405,71.134,71.829,72.124,72.448,72.882,73.439,73.796,74.371,74.665,75.045,75.42,75.823,76.256,76.716,77.402,78.31,78.717,78.883,79.432,79.957,80.571,81.296,81.604,82.67,83.493,84.293,85.396,86.415,87.338,87.868,88.579,89.52,90.249,91.011,92.023,92.516,93.32,94.164,94.993,95.863,96.74,97.51,98.542,99.3,100.501,101.657,102.321,103.118,104.054,104.623,105.391,106.136,106.852,107.73,108.387,109.253,110.103,110.501,110.951,111.57,112.123,112.732,113.043
"347","339","        Outpatient services, gross output","DOUGRG3",9.594,9.741,9.788,9.866,9.892,9.935,10.041,10.108,10.13,10.175,10.281,10.351,10.436,10.503,10.583,10.653,10.714,10.776,10.805,10.868,10.904,11.012,11.07,11.188,11.255,11.374,11.447,11.582,11.761,12.003,12.262,12.478,12.676,12.831,13.038,13.23,13.423,13.59,13.764,13.981,14.222,14.517,14.756,15.022,15.266,15.615,15.886,16.185,16.426,16.689,16.905,17.075,17.172,17.247,17.317,17.455,17.668,17.813,17.953,18.194,18.534,19.156,19.938,20.541,21.126,21.671,22.195,22.888,23.603,24.195,24.708,25.275,25.812,26.512,27.026,27.503,28.016,28.497,28.939,29.754,30.179,30.619,31.193,31.69,32.851,33.997,34.933,35.657,36.301,37.203,38.279,39,39.54,40.088,40.743,41.297,42.239,42.724,43.243,43.883,44.599,45.052,45.272,45.7,47.162,47.729,48.423,49.474,50.203,50.931,51.234,51.566,52.126,52.721,53.239,53.942,54.867,56.068,56.622,57.242,58.15,58.907,59.963,60.663,61.426,62.28,63.367,63.963,64.758,65.691,66.37,67.333,68.13,68.57,69.049,69.856,70.254,71.002,71.746,72.231,73.052,73.914,74.614,75.259,75.595,75.804,75.587,75.92,76.184,76.555,77.2,77.919,78.854,79.78,80.263,80.701,81.297,81.865,81.958,82.392,82.726,82.976,83.377,84.052,84.644,84.857,85.886,86.133,86.786,87.832,88.168,88.317,88.67,89.644,90.01,90.444,91.482,91.944,92.731,93.559,94.316,94.973,96.037,96.317,98.128,98.784,100.552,102.535,102.556,102.961,103.921,103.96,105.066,105.949,106.437,107.542,108.552,109.058,109.943,110.206,111.225,110.867,110.728,111.634,111.607
"348","340","        Nonprofit hospitals, gross output","DHSORG3",8.402,8.49,8.569,8.71,8.596,8.866,9.008,9.13,9.145,9.132,9.149,9.171,9.242,9.325,9.387,9.453,9.538,9.6,9.718,9.791,9.91,9.976,10.059,10.138,10.215,10.312,10.371,10.415,10.494,10.589,10.72,10.923,11.096,11.283,11.49,11.665,11.859,12.056,12.248,12.432,12.639,12.887,13.124,13.399,13.704,13.981,14.155,14.309,14.41,14.496,14.667,14.817,15.027,15.174,15.453,15.598,15.789,16.088,16.343,16.657,17.086,17.476,17.989,18.598,19.024,19.428,20.029,20.644,20.997,21.403,21.839,22.215,22.78,23.317,23.666,23.99,24.595,25.12,25.794,26.361,27.025,27.783,28.465,29.203,30.12,30.981,31.791,32.757,33.84,34.864,35.891,36.984,37.803,38.454,39.424,40.095,40.744,41.362,41.754,42.257,42.938,43.644,44.112,44.648,45.288,45.717,46.255,46.758,47.08,47.357,47.822,48.36,48.957,49.626,50.302,50.937,51.802,52.825,53.757,54.621,55.661,56.276,57.061,57.725,58.724,59.349,60.175,61.132,61.82,62.943,63.651,64.383,64.854,65.56,66.392,66.834,67.508,68.138,68.549,68.983,69.395,69.839,70.575,71.275,71.497,71.825,72.35,72.956,73.278,73.917,74.155,74.498,74.744,75.108,75.541,76.013,76.666,77.65,78.101,78.214,78.805,79.367,79.987,80.719,80.97,82.193,82.972,83.835,85.012,86.103,87.041,87.644,88.407,89.348,90.154,90.986,91.976,92.473,93.289,94.17,94.982,95.913,96.782,97.651,98.601,99.379,100.498,101.513,102.287,103.192,104.137,104.775,105.47,106.215,106.966,107.831,108.409,109.331,110.167,110.602,110.994,111.872,112.559,113.179,113.561
"349","341","        Nonprofit nursing homes, gross output","DNXORG3",9.808,9.907,10.034,10.178,10.068,10.385,10.588,10.721,10.715,10.71,10.724,10.727,10.785,10.894,10.934,11.039,11.191,11.27,11.453,11.56,11.714,11.782,11.883,11.987,12.062,12.174,12.212,12.253,12.347,12.44,12.608,12.832,13.033,13.206,13.461,13.711,13.977,14.195,14.468,14.696,14.873,15.117,15.396,15.712,16.087,16.449,16.675,16.902,17.005,17.163,17.347,17.503,17.76,17.89,18.203,18.344,18.504,18.717,19.237,19.757,20.035,20.892,21.544,22.119,22.669,23.015,23.379,23.818,24.285,24.59,25.014,25.586,25.854,26.292,26.621,27.062,27.91,28.5,29.132,29.821,30.686,31.105,31.954,32.71,33.571,34.392,35.223,35.978,37.136,37.937,38.67,39.231,40.03,40.664,41.566,42.317,42.742,43.195,43.818,44.335,44.955,45.575,45.922,46.416,46.742,47.236,47.766,48.24,48.594,48.84,48.992,49.422,50.221,50.803,51.39,51.98,52.483,53.074,54.143,55.355,55.319,56.697,57.312,58.689,59.464,60.392,61.129,62.201,63.022,63.778,64.343,65.046,65.581,66.227,66.801,67.26,67.968,68.585,69.024,69.662,70.3,70.75,71.438,72.133,73.056,73.481,73.979,74.388,75.181,75.467,75.773,76.027,76.761,76.835,77.208,77.602,78.67,79.371,79.8,80.079,80.547,81.094,81.918,82.648,83.077,83.889,84.817,85.772,86.804,87.193,88.727,89.141,89.905,90.82,91.41,92.063,93.259,93.779,94.495,95.02,96.052,96.676,97.33,97.992,98.592,99.355,100.431,101.571,102.237,102.668,103.463,104.248,105.127,105.643,106.421,107.063,107.957,108.843,109.784,110.044,110.215,109.807,110.093,110.179,110.302
"350","342","      Recreation services, gross output","DRCGRG3",14.254,14.422,14.663,14.829,14.936,14.894,15.076,15.126,15.231,15.27,15.392,15.469,15.624,15.679,15.8,15.914,15.954,16.038,16.162,16.371,16.549,16.711,16.906,17.107,17.294,17.454,17.557,17.733,17.88,18.174,18.375,18.622,18.712,18.934,19.194,19.475,19.798,20.068,20.323,20.6,20.899,21.306,21.629,22.044,22.387,22.728,23.088,23.489,23.79,24.015,24.307,24.504,24.718,24.885,25.153,25.319,25.508,26.145,26.271,26.947,27.54,28.429,29.227,30.093,30.835,31.029,31.296,31.732,32.134,32.6,33.056,33.922,34.207,34.475,34.764,35.009,35.616,36.338,37.183,37.713,38.779,39.68,40.313,41.268,42.256,43.195,44.246,44.959,45.917,46.218,47.173,47.759,48.244,48.589,49.421,49.717,50.098,50.512,50.872,51.518,51.78,52.452,52.894,53.013,53.456,53.989,54.042,54.29,55.12,55.488,55.819,56.219,56.704,57.093,57.734,58.453,58.746,59.28,59.8,60.402,61.499,62.2,62.974,63.438,63.963,64.561,65.365,65.982,66.765,67.35,67.659,68.085,68.238,68.429,69.074,69.941,69.738,70.465,70.907,71.478,71.882,72.126,72.556,73.077,73.802,74.597,75.113,75.659,76.143,76.9,77.47,78.011,78.421,78.788,79.456,79.766,80.709,81.125,81.315,82.019,82.678,84.083,85.194,86.263,87.08,88.026,88.905,89.394,90.175,90.055,89.64,89.909,90.085,91.242,91.246,91.597,92.468,93.67,93.558,95.103,94.513,95.61,96.706,96.304,98.596,99.089,99.921,102.394,102.68,103.684,104.665,105.145,105.648,106.39,106.712,107.928,108.214,109.308,110.587,110.841,111.414,111.743,111.827,112.397,112.446
"351","343","      Education services, gross output","DEDGRG3",11.233,10.86,10.783,10.904,11.023,11.141,11.267,11.396,11.382,11.374,11.491,11.546,11.615,11.747,11.771,11.85,11.915,11.976,12.08,12.182,12.21,12.275,12.347,12.437,12.547,12.709,12.788,12.914,13.027,13.239,13.412,13.565,13.656,13.821,13.896,14.04,14.217,14.364,14.582,14.793,14.997,15.238,15.521,15.774,16.075,16.309,16.6,16.89,17.065,17.244,17.484,17.652,17.888,18.013,18.416,18.686,18.435,19.125,20.843,20.699,21.41,22.568,23.081,22.982,23.308,24.006,25.671,25.26,25.417,26.028,27.169,27.014,27.492,27.971,28.612,28.341,28.626,29.454,30.346,30.384,31.374,32.282,33.11,34.317,35.149,36.026,36.806,38.114,38.996,39.869,40.796,41.834,42.329,42.475,43.219,43.749,44.168,44.601,45.48,46.034,46.605,47.065,47.464,47.875,48.251,48.851,49.274,50.084,50.391,50.59,50.924,51.635,51.973,52.588,53.638,54.373,54.991,55.649,56.325,57.084,57.791,58.548,59.086,59.659,60.392,61.028,61.915,62.88,63.399,63.751,64.217,64.975,65.522,65.926,66.296,66.806,67.163,67.67,68.069,68.7,69.136,69.687,70.366,70.888,71.288,71.889,72.354,72.78,73.496,74.245,74.827,75.623,76.104,76.437,77.017,77.797,78.472,79.07,79.746,80.327,80.672,81.413,82.135,83.05,84.001,84.898,85.962,86.902,87.715,88.252,88.53,87.988,88.855,89.695,90.356,90.722,91.576,92.363,93.888,94.317,94.553,96.252,96.91,96.919,97.743,99.401,101.103,101.753,103.635,103.936,104.654,105.436,106.601,107.339,108.321,109.008,109.146,110.607,112.109,112.187,112.733,113.363,114.249,114.988,115.866
"352","344","      Social services, gross output","DSSGRG3",16.626,15.565,15.281,15.419,15.676,15.876,16.039,16.128,16.089,16.056,16.026,16.018,16.061,16.136,16.19,16.258,16.33,16.43,16.507,16.539,16.554,16.533,16.567,16.632,16.785,16.902,16.928,17.053,17.126,17.268,17.379,17.492,17.553,17.646,17.771,17.929,18.178,18.34,18.524,18.865,19.182,19.525,19.803,20.009,20.135,20.223,20.314,20.605,20.895,21.239,21.526,21.749,22.015,22.16,22.516,22.868,23.141,23.43,23.555,24.328,25.151,26.47,27.733,28.263,28.733,28.806,29.719,30.047,30.463,30.626,31.184,31.989,32.776,32.859,32.916,33.595,34.159,34.879,35.681,36.145,37.053,38.095,39.192,40.316,41.903,43.089,44.16,45.527,46.763,47.481,48.339,48.955,49.227,49.679,50.375,50.63,50.714,50.909,51.35,51.747,52.38,52.609,52.976,53.349,53.422,53.954,54.286,54.691,54.996,55.374,55.653,56.265,56.601,56.957,57.743,58.605,59.245,60.023,60.865,61.848,62.541,63.015,63.553,64.33,64.845,65.606,66.183,67.01,67.584,68.313,68.822,69.362,69.95,70.421,70.76,71.28,71.661,72.037,72.38,72.833,73.061,73.446,74.081,74.539,75.19,75.775,76.159,76.636,77.219,77.669,78.155,78.719,79.056,79.412,79.851,80.458,81.028,81.629,82.217,82.647,82.916,83.547,84.283,85.09,86.258,87.199,87.99,88.919,88.801,89.345,89.806,90.252,91.123,91.679,92.301,92.632,93.393,93.881,94.253,95.018,95.197,96.262,97.192,96.959,98.695,98.955,100.454,101.896,101.823,102.791,103.101,103.647,104.731,105.481,106.155,106.95,107.686,108.432,109.1,109.034,108.971,108.94,109.3,109.52,109.534
"353","345","      Religious organizations, gross output","DREORG3",15.251,14.43,14.302,14.434,14.531,14.706,14.818,14.896,14.897,14.859,14.867,14.854,14.872,15.008,15.03,15.09,15.111,15.148,15.253,15.275,15.311,15.272,15.319,15.409,15.56,15.625,15.665,15.77,15.872,15.999,16.084,16.236,16.26,16.395,16.487,16.624,16.832,16.989,17.141,17.421,17.728,18.028,18.288,18.533,18.66,18.758,18.875,19.165,19.434,19.78,20.009,20.167,20.369,20.483,20.798,21.146,21.039,21.64,22.403,23.209,24.368,25.754,25.612,26.453,27.466,27.591,27.933,28.361,29.939,29.243,28.475,29.457,30.908,30.394,31.973,32.758,33.593,33.128,33.817,35.439,36.504,35.386,37.434,38.945,40.756,42.157,41.862,43.421,44.613,44.953,44.89,46.333,47.294,46.708,47.642,48.576,48.569,49.111,49.858,50.543,50.955,51.775,52.104,52.155,51.994,52.631,52.779,53.503,54.177,53.677,54.359,55.258,55.925,56.455,56.983,57.541,58.984,59.61,60.115,60.768,61.274,62.006,62.172,61.884,61.769,62.313,62.423,63.19,63.574,63.95,64.435,64.282,64.819,65.089,65.298,65.64,65.839,66.221,66.491,66.989,67.389,67.911,68.62,69.112,69.735,70.414,70.875,71.278,71.724,72.494,73.152,74.143,75.291,75.94,76.69,77.409,77.686,78.103,78.575,79.042,79.267,80.078,81.001,82.065,83.69,84.901,86.121,87.058,87.691,88.359,88.817,88.753,89.317,90.075,90.82,91.383,91.688,92.161,92.9,93.654,94.388,95.441,96.342,97.052,98.847,98.836,100.048,102.252,101.638,103.918,104.383,105.21,107.192,106.859,108.237,109.227,110.416,109.905,109.658,109.593,108.765,108.818,110.08,111.466,111.601
"354","346","      Foundations and grantmaking and giving establishments, gross output","DFXORG3",14.275,13.396,13.246,13.554,13.807,13.844,13.918,13.918,13.9,13.69,13.922,13.978,13.992,13.965,14.33,14.219,14.313,14.243,14.501,14.452,14.196,14.198,14.29,14.314,14.54,14.569,14.663,14.738,14.789,14.866,15.118,15.244,15.314,15.458,15.55,15.468,15.722,15.889,15.87,16.067,16.502,17.021,17.164,17.403,17.612,17.677,17.69,17.877,18.08,18.45,18.703,18.932,19.03,19.23,19.524,19.88,20.381,20.915,21.585,21.863,22.654,22.955,24.043,24.706,25.535,25.768,26.31,27.043,27.213,27.691,27.697,28.349,28.67,28.928,29.201,29.216,29.103,29.859,30.222,31.12,31.824,33.515,34.891,35.939,37.067,38.021,39.105,39.654,41.038,42.05,42.928,43.471,43.821,44.56,45.147,44.995,45.779,46.599,47.208,47.53,47.741,47.853,48.107,48.2,48.267,48.53,49.036,49.589,50.144,50.361,50.922,51.084,51.327,51.693,52.362,52.934,53.661,54.769,55.708,56.278,56.546,57.355,57.549,57.797,58.873,59.534,60.238,60.678,60.339,59.989,60.222,60.803,61.611,62.577,63.548,64.445,64.46,64.947,65.336,65.804,66.078,66.429,66.979,67.293,67.593,68.09,68.481,69.009,69.842,70.497,71.129,71.858,72.336,72.796,73.381,74.031,74.657,75.384,76.169,76.873,77.541,78.512,79.42,80.373,81.452,82.394,83.296,84.171,85.784,86.586,87.365,87.455,88.116,88.971,90.083,90.567,91.828,92.166,92.541,93.243,94.358,95.371,96.359,96.445,98.67,98.836,99.752,102.668,102.078,103.559,103.907,105.408,106.639,107.786,109.085,109.964,110.301,110.827,111.652,111.023,109.701,109.691,110.462,110.97,110.8
"355","347","      Social advocacy establishments, gross output","DSAORG3",16.468,15.415,15.129,15.26,15.507,15.699,15.857,15.944,15.908,15.876,15.849,15.842,15.885,15.96,16.011,16.076,16.143,16.24,16.315,16.349,16.367,16.348,16.382,16.444,16.592,16.706,16.732,16.856,16.932,17.075,17.184,17.294,17.349,17.439,17.562,17.721,17.972,18.135,18.318,18.652,18.962,19.297,19.572,19.777,19.905,19.994,20.085,20.371,20.653,20.99,21.271,21.491,21.753,21.896,22.249,22.598,22.87,23.162,23.296,24.073,24.906,26.22,27.468,27.977,28.413,28.465,29.357,29.68,30.099,30.267,30.824,31.622,32.401,32.483,32.538,33.208,33.763,34.474,35.267,35.729,36.631,37.663,38.747,39.856,41.419,42.588,43.646,45,46.228,46.942,47.793,48.402,48.67,49.116,49.804,50.057,50.14,50.333,50.77,51.162,51.787,52.012,52.374,52.741,52.811,53.336,53.666,54.068,54.373,54.75,55.027,55.633,55.98,56.349,57.086,57.779,58.447,59.254,60.06,60.982,61.696,62.18,62.618,63.287,63.795,64.554,65.039,65.776,66.352,67.021,67.481,67.965,68.542,68.979,69.28,69.763,70.103,70.441,70.721,71.108,71.262,71.588,72.206,72.625,73.231,73.81,74.166,74.6,75.152,75.548,75.993,76.548,76.846,77.156,77.565,78.105,78.628,79.169,79.698,80.064,80.258,80.835,81.494,82.254,83.357,84.245,85.005,85.863,85.82,86.773,87.195,87.565,88.474,89.105,90.407,90.977,91.467,92.221,92.713,93.807,94.016,95.4,95.959,95.823,98.545,98.98,99.973,102.48,101.491,102.548,103.382,103.436,105.748,105.984,107.442,108.634,109.139,109.304,109.91,111.514,112.666,113.078,114.37,115.557,116.353
"356","348","      Civic and social organizations, gross output","DCIORG3",17.378,16.268,15.968,16.106,16.366,16.57,16.737,16.829,16.79,16.757,16.728,16.721,16.767,16.845,16.899,16.968,17.039,17.14,17.22,17.256,17.275,17.255,17.291,17.356,17.512,17.632,17.659,17.791,17.872,18.022,18.137,18.253,18.311,18.406,18.536,18.703,18.969,19.141,19.333,19.686,20.012,20.367,20.657,20.874,21.009,21.103,21.199,21.5,21.798,22.154,22.45,22.682,22.959,23.11,23.482,23.85,24.139,24.447,24.585,25.408,26.288,27.674,28.991,29.528,29.989,30.04,30.985,31.325,31.769,31.946,32.534,33.375,34.198,34.285,34.343,35.05,35.635,36.386,37.224,37.711,38.663,39.753,40.9,42.066,43.716,44.95,46.068,47.497,48.794,49.547,50.447,51.087,51.37,51.842,52.567,52.833,52.921,53.124,53.586,54,54.659,54.897,55.279,55.667,55.741,56.294,56.643,57.067,57.388,57.786,58.08,58.718,59.086,59.475,60.252,60.983,61.689,62.541,63.39,64.365,65.118,65.629,66.091,66.797,67.333,68.135,68.647,69.426,70.033,70.74,71.224,71.736,72.345,72.805,73.122,73.633,73.991,74.347,74.644,75.052,75.215,75.558,76.21,76.653,77.293,77.903,78.28,78.737,79.32,79.738,80.208,80.793,81.108,81.435,81.868,82.439,82.989,83.561,84.119,84.505,84.709,85.318,86.014,86.816,87.982,88.919,89.719,90.627,90.52,91.333,91.21,91.22,91.727,92.133,92.945,93.101,93.705,94.03,94.665,95.168,95.717,96.386,97.257,96.486,99.158,98.876,100.096,101.82,101.749,102.409,102.695,103.285,104.527,105.283,106.145,106.464,107.25,108.213,108.977,108.156,107.536,108.204,108.317,109.144,109.354
"357","349","      Professional advocacy, gross output","DSNGRG3",13.622,13.789,14.051,14.156,14.081,14.145,14.149,14.174,14.184,14.214,14.253,14.359,14.397,14.41,14.478,14.502,14.557,14.652,14.685,14.79,14.882,15.004,15.042,15.124,15.308,15.381,15.375,15.493,15.534,15.709,15.875,15.957,16.054,16.153,16.359,16.499,16.608,16.8,16.991,17.199,17.405,17.76,17.958,18.186,18.418,18.649,18.966,19.31,19.51,19.766,20.001,20.243,20.434,20.654,20.888,21.1,21.312,21.514,22.094,22.643,23.626,24.536,25.318,25.969,26.575,26.948,27.175,27.514,27.903,28.373,28.977,29.405,29.783,30.377,30.672,31.249,31.755,32.273,32.92,33.546,34.405,35.424,36.498,37.654,39.239,40.363,41.389,42.573,43.787,44.658,45.689,46.444,46.994,47.498,48.264,48.698,48.845,49.253,49.648,50.092,50.561,50.863,51.105,51.333,51.565,51.97,52.268,52.745,53.351,53.329,53.801,54.449,54.781,55.351,55.968,56.643,57.355,58.128,58.906,59.611,60.305,61.001,61.353,61.641,62.077,62.424,63.111,63.899,64.367,64.735,65.051,65.444,65.938,66.295,66.843,67.551,67.614,68.168,68.452,68.711,68.992,69.335,69.88,70.347,70.843,71.521,72.005,72.737,73.396,73.986,74.63,75.166,75.724,75.897,76.354,77.176,77.879,78.512,79.02,79.663,80.265,80.757,81.428,82.03,82.946,83.62,84.314,85.261,87.064,87.979,88.522,88.636,89.293,89.906,90.87,91.071,91.529,92.097,92.781,94.004,95.216,95.781,96.336,96.121,98.088,98.822,100.483,102.607,102.389,103.641,104.353,104.552,105.49,106.5,107.323,107.767,108.299,108.376,108.44,108.641,109.254,109.958,110.816,112.198,112.683
